corr_mean_val,cosine_dst_train,cosine_dst_val,epoch,step,train_loss,val_loss
0.657689094543457,,0.945087730884552,17,5597,,0.015222485177218914
,0.9943267703056335,,17,5597,0.001324482262134552,
