corr_mean_val,cosine_dst_train,cosine_dst_val,epoch,step,train_loss,val_loss
0.45460525155067444,,0.946255087852478,0,310,,0.01700013130903244
,0.9028753638267517,,0,310,0.03837290778756142,
0.6366250514984131,,0.9503036141395569,1,621,,0.013379819691181183
,0.9581930637359619,,1,621,0.012404263950884342,
